Wall time,Step,Value
1576285723,88,0.059366114
1576285532,84,0.060346704
1576285432,82,0.060970228
1576285335,80,0.06126786
1576285240,78,0.061984044
1576285050,74,0.064476281
1576285145,76,0.066309802
1576284859,70,0.067511909
1576284669,66,0.069877863
1576284955,72,0.07021571
1576284764,68,0.072660089
1576284573,64,0.073663279
1576284478,62,0.073683806
1576284383,60,0.076333597
1576284287,58,0.080965899
1576284192,56,0.081505038
1576284098,54,0.083627202
1576284003,52,0.084868021
1576283908,50,0.090736255
1576283813,48,0.093848288
1576283717,46,0.094503999
1576283621,44,0.09607061
1576283430,40,0.107429385
1576283526,42,0.107883878
1576283334,38,0.110577285
1576283239,36,0.116365895
1576283144,34,0.122995712
1576283048,32,0.128423393
1576282953,30,0.13884373
1576282858,28,0.14115043
1576282762,26,0.145281345
1576282667,24,0.153628573
1576282572,22,0.162876919
1576282477,20,0.176038399
1576282381,18,0.189342514
1576282286,16,0.196420953
1576282190,14,0.208571553
1576282095,12,0.230129734
1576282000,10,0.253083557
1576281905,8,0.28264308
1576281809,6,0.318450481
1576281713,4,0.382927954
1576281618,2,0.508413136
1576281522,0,0.755532384
