Wall time,Step,Value
1577827115.4429142,0,71.14897155761719
1577827247.1217382,2,46.236839294433594
1577827379.8308072,4,43.933223724365234
1577827511.3341017,6,39.5583381652832
1577827642.2848723,8,36.44105911254883
1577827773.617623,10,34.362857818603516
1577827906.048435,12,33.55054473876953
1577828038.0214717,14,31.344594955444336
1577828169.4978368,16,31.201736450195312
1577828300.8575141,18,29.86358070373535
1577828432.9891276,20,29.80134391784668
1577828564.4275944,22,29.042495727539062
1577828696.9661205,24,27.885332107543945
1577828828.1004014,26,25.88751983642578
1577828959.7353413,28,25.932233810424805
1577829090.300146,30,26.8685245513916
1577829222.219326,32,25.18437957763672
1577829353.0843287,34,24.106908798217773
1577829484.5846276,36,24.38947868347168
1577829616.4389842,38,24.319355010986328
1577829749.0263765,40,24.14406967163086
1577829881.152006,42,23.080766677856445
1577830014.0505674,44,22.769832611083984
1577830145.2995415,46,21.982913970947266
1577830277.528893,48,21.794055938720703
1577830408.9633706,50,21.48708152770996
1577830541.150834,52,21.373912811279297
1577830672.7059896,54,20.2522029876709
1577830804.4715812,56,19.77932357788086
1577830936.212242,58,20.575130462646484
1577831069.8278852,60,20.097248077392578
1577831201.7141528,62,19.464136123657227
1577831292.3747027,64,18.658252716064453
1577831385.2174006,66,19.227962493896484
1577831478.4072027,68,19.013484954833984
1577831572.1275516,70,18.765464782714844
1577831665.730229,72,17.723859786987305
1577831750.6880088,74,17.457622528076172
1577831834.3761947,76,17.37576675415039
1577831917.87388,78,18.312349319458008
1577832001.5640495,80,17.573923110961914
1577832085.926433,82,17.287151336669922
1577832169.9826365,84,16.91258430480957
1577832254.889568,86,16.46529197692871
1577832339.6379082,88,16.70598030090332
1577832423.6951668,90,17.272655487060547
1577832507.8261507,92,16.418291091918945
1577832591.615068,94,15.881702423095703
1577832675.2394102,96,16.315231323242188
1577832759.2317715,98,15.6439208984375
1577832843.43158,100,15.361541748046875
1577832927.3541944,102,14.52094554901123
1577833011.2777402,104,14.30251407623291
1577833094.6986303,106,14.50572395324707
1577833178.8057024,108,14.360888481140137
1577833263.0294447,110,14.28628158569336
1577833346.5440843,112,14.225266456604004
1577833429.4832633,114,14.054445266723633
1577833513.7349243,116,14.211079597473145
1577833598.1102712,118,14.480809211730957
1577833682.4177954,120,14.10483169555664
1577833766.489002,122,13.97776985168457
1577833850.2021105,124,13.99300479888916
1577833933.858371,126,14.174363136291504
1577834017.4168937,128,14.055410385131836
1577834100.882664,130,14.125743865966797
1577834184.229752,132,13.903812408447266
1577834267.9568202,134,14.03159236907959
1577834351.7607234,136,13.904107093811035
1577834435.428953,138,14.363703727722168
1577834518.9515703,140,14.09510326385498
1577834602.7065685,142,13.931753158569336
1577834686.4884927,144,13.941388130187988
1577834770.032045,146,14.016213417053223
1577834853.4290085,148,13.704891204833984
1577834936.9576511,150,13.702265739440918
1577835020.834393,152,13.825014114379883
1577835105.1589289,154,13.887330055236816
1577835189.2001731,156,13.952271461486816
1577835273.159628,158,13.761068344116211
1577835357.151005,160,13.808476448059082
1577835441.1144938,162,13.948803901672363
1577835524.2810695,164,13.976153373718262
1577835608.383171,166,13.827275276184082
1577835694.8598936,168,13.69650936126709
1577835779.19338,170,13.718971252441406
1577835863.2775228,172,13.51207160949707
1577835947.1761723,174,13.94957160949707
1577836031.9086175,176,13.703592300415039
1577836116.6449893,178,13.920894622802734
1577836200.6423957,180,13.608532905578613
1577836284.6676693,182,13.510416030883789
1577836368.8435402,184,14.1851806640625
1577836452.8309157,186,13.680846214294434
1577836536.8232863,188,13.540454864501953
1577836621.0869136,190,13.526142120361328
1577836705.2787821,192,13.91274356842041
1577836789.6740718,194,13.50325870513916
1577836873.8609138,196,13.448275566101074
1577836958.1594622,198,13.386330604553223
1577837042.108946,200,13.45777416229248
1577837125.622612,202,13.398111343383789
1577837210.124611,204,13.506091117858887
1577837294.295527,206,13.566542625427246
1577837378.6529438,208,13.446809768676758
1577837462.3371305,210,13.30307388305664
1577837547.1941707,212,13.596142768859863
1577837631.0758283,214,13.611445426940918
1577837715.3225443,216,13.445849418640137
1577837798.877084,218,13.375984191894531
1577837883.0569654,220,13.379441261291504
1577837967.80233,222,13.54964542388916
1577838052.0959122,224,13.962213516235352
1577838136.0025163,226,13.530961036682129
1577838219.8911815,228,13.373686790466309
1577838303.6950474,230,13.5769624710083
1577838387.8200543,232,13.5238618850708
1577838471.93808,234,13.37055778503418
1577838555.6501913,236,13.496740341186523
1577838639.650533,238,13.496562004089355
1577838723.6339178,240,13.591684341430664
1577838807.503608,242,13.438226699829102
1577838891.1758258,244,13.40211296081543
1577838974.7473145,246,13.292798042297363
1577839058.7356856,248,13.557476043701172
1577839142.452787,250,13.744502067565918
1577839226.203791,252,13.632797241210938
1577839309.761316,254,13.425682067871094
1577839393.3338015,256,13.454329490661621
1577839477.6403222,258,13.787131309509277
1577839561.4003057,260,13.580775260925293
1577839645.2051754,262,13.451757431030273
1577839728.2500648,264,13.579790115356445
1577839812.426991,266,13.513327598571777
1577839896.6866379,268,13.288818359375
1577839980.651198,270,13.26644229888916
1577840064.1797998,272,13.627461433410645
1577840148.0494912,274,13.263505935668945
1577840231.6010327,276,13.487194061279297
1577840315.2702663,278,13.295794486999512
1577840399.6276476,280,13.437171936035156
1577840483.301846,282,13.38385009765625
1577840567.7450275,284,13.481595039367676
1577840652.2171059,286,13.242158889770508
1577840736.2993026,288,13.29832935333252
1577840820.6138282,290,13.602435111999512
1577840904.1045573,292,13.540727615356445
1577840987.6880128,294,13.320013999938965
1577841072.3745308,296,13.247742652893066
1577841156.5045266,298,13.357671737670898
1577841240.0201633,300,13.457186698913574
1577841324.0384934,302,13.222189903259277
1577841408.2293313,304,13.390069961547852
1577841492.3922694,306,13.225946426391602
1577841576.5342321,308,13.39292049407959
1577841661.2436757,310,13.347545623779297
1577841745.419546,312,13.478500366210938
1577841829.5585155,314,13.338069915771484
1577841913.4521637,316,13.30606746673584
1577841998.0193865,318,13.490907669067383
1577842082.2441535,320,13.579401016235352
1577842170.429289,322,13.53821086883545
1577842278.103315,324,13.317774772644043
1577842390.0983877,326,13.266377449035645
1577842500.1460643,328,13.251029014587402
1577842609.2313151,330,13.237969398498535
1577842721.619943,332,13.433603286743164
1577842832.0100815,334,13.410170555114746
1577842939.8919358,336,13.126666069030762
1577843049.420002,338,13.310606002807617
1577843157.4201543,340,13.259040832519531
1577843264.9156573,342,13.460892677307129
1577843372.2386224,344,13.290848731994629
1577843480.1330569,346,13.127495765686035
1577843587.3682554,348,13.287814140319824
1577843694.8099024,350,13.303675651550293
1577843803.2089882,352,13.555564880371094
1577843911.4744325,354,13.397470474243164
1577844019.5972567,356,13.219551086425781
1577844127.0099802,358,13.353857040405273
1577844235.8488896,360,13.4194974899292
1577844342.425848,362,13.398148536682129
1577844450.724204,364,13.416315078735352
1577844558.9934702,366,13.476696968078613
1577844667.4364388,368,13.322042465209961
1577844775.2062078,370,13.344157218933105
1577844883.7289631,372,13.461874961853027
1577844993.433192,374,13.274311065673828
1577845108.0695927,376,13.587448120117188
1577845219.061743,378,13.182440757751465
1577845329.500375,380,13.67110538482666
1577845440.5633357,382,13.158164978027344
1577845551.5594769,384,13.54098129272461
1577845659.1886208,386,13.414851188659668
1577845767.706389,388,13.32266616821289
1577845875.4751606,390,13.504254341125488
1577845983.851308,392,13.367509841918945
1577846076.9453273,394,13.535457611083984
1577846179.4043002,396,13.312009811401367
1577846282.0647342,398,13.500998497009277
1577846385.7434447,400,13.771378517150879
1577846477.3554277,402,14.217184066772461
1577846572.3354025,404,13.39621639251709
1577846672.3698604,406,13.328560829162598
1577846776.0256321,408,13.544269561767578
1577846879.3871906,410,13.469417572021484
1577846982.5652409,412,13.413426399230957
1577847074.6758971,414,13.840845108032227
1577847177.9347308,416,13.529581069946289
1577847280.4385836,418,13.453887939453125
1577847383.6605155,420,13.3637113571167
1577847483.7548127,422,13.414176940917969
1577847575.3847482,424,13.294958114624023
1577847664.8036015,426,13.448118209838867
1577847761.3194711,428,13.320305824279785
1577847868.3891113,430,13.215001106262207
1577847974.8174691,432,13.327044486999512
1577848081.6676953,434,13.465865135192871
1577848189.380617,436,13.200260162353516
1577848295.6124985,438,13.47136402130127
1577848402.0947113,440,13.451708793640137
1577848504.5616617,442,13.365994453430176
1577848603.263683,444,13.369426727294922
1577848702.88325,446,13.284760475158691
1577848801.9861984,448,13.470438003540039
1577848901.8221865,450,13.373619079589844
1577849000.616959,452,13.54038143157959
1577849099.7009583,454,13.424216270446777
1577849198.595464,456,13.497810363769531
1577849298.268887,458,13.38085651397705
1577849398.642366,460,13.264726638793945
1577849497.9348073,462,13.483335494995117
1577849596.6966684,464,13.423860549926758
1577849695.447558,466,13.375703811645508
1577849794.4717176,468,13.521515846252441
1577849894.3894868,470,13.396538734436035
1577849993.8365152,472,13.26132583618164
1577850092.3211167,474,13.418510437011719
1577850192.1002574,476,13.821967124938965
1577850290.4801412,478,13.518115997314453
1577850388.911883,480,13.295260429382324
1577850488.1025972,482,13.190716743469238
1577850587.4269538,484,13.384209632873535
1577850686.8500447,486,13.366646766662598
1577850784.6245463,488,13.438599586486816
1577850884.6869295,490,13.300776481628418
1577850983.8766465,492,13.355003356933594
1577851082.485916,494,13.455225944519043
1577851180.7899992,496,13.936622619628906
1577851279.3962765,498,13.481355667114258
