Wall time,Step,Value
1576325958.032294,0,23.825115203857422
1576326010.0183685,2,44.891178131103516
1576326062.7407875,4,49.02735137939453
1576326115.76441,6,50.527252197265625
1576326168.983548,8,53.567989349365234
1576326221.5949194,10,53.31278991699219
1576326274.7496498,12,58.12307357788086
1576326325.0851402,14,64.46696472167969
1576326385.807589,16,65.37461853027344
1576326454.2227588,18,67.07434844970703
1576326524.0227368,20,67.51974487304688
1576326582.1842356,22,67.80624389648438
1576326637.6662,24,72.54670715332031
1576326693.8311477,26,72.81153869628906
1576326749.3841965,28,72.44558715820312
1576326808.5935614,30,72.50818634033203
1576326870.4410145,32,72.63578796386719
1576326951.6903336,34,72.67912292480469
1576327020.897437,36,75.60670471191406
1576327088.8344333,38,77.19568634033203
1576327161.1556315,40,77.45088958740234
1576327228.5068986,42,77.7325668334961
1576327296.432869,44,77.34976959228516
1576327357.8470838,46,77.49903869628906
1576327417.7952526,48,77.47737121582031
1576327475.0626435,50,77.60497283935547
1576327530.6424568,52,77.60497283935547
1576327588.5135212,54,77.27031707763672
1576327644.6720579,56,77.552001953125
1576327701.558115,58,77.34976959228516
1576327757.7121274,60,77.47737121582031
1576327815.4360306,62,77.1860580444336
1576327874.3430514,64,77.47737121582031
1576327931.6959383,66,77.28717041015625
1576327988.1739254,68,77.60497283935547
1576328044.6357188,70,77.09456634521484
1576328100.9103458,72,80.72515106201172
1576328156.920948,74,81.44501495361328
1576328213.9161308,76,81.36556243896484
1576328269.8417776,78,81.40167236328125
1576328326.1638455,80,81.73150634765625
1576328383.1698284,82,81.5292739868164
1576328458.5017505,84,81.5292739868164
1576328532.026068,86,81.65687561035156
1576328605.654851,88,81.88558959960938
1576328679.7623625,90,81.65687561035156
1576328752.3594856,92,81.65687561035156
1576328829.9528227,94,81.5292739868164
1576328940.0567977,96,81.60391235351562
1576329006.5802712,98,81.75799560546875
1576329094.0601637,100,81.65687561035156
1576329173.204167,102,81.5292739868164
1576329250.630425,104,81.65687561035156
1576329329.2962768,106,81.78447723388672
1576329405.957627,108,81.5292739868164
1576329481.9674919,110,81.78447723388672
1576329556.2053242,112,81.78447723388672
1576329631.3094661,114,81.65687561035156
1576329705.0729558,116,81.40167236328125
1576329777.999299,118,81.78447723388672
1576329853.1076825,120,81.5292739868164
1576329929.751751,122,81.40167236328125
1576330002.5156615,124,81.5292739868164
1576330075.4583273,126,81.78447723388672
1576330150.449573,128,81.78447723388672
1576330224.6214342,130,81.65687561035156
1576330302.731813,132,81.65687561035156
1576330373.5955868,134,81.91207885742188
1576330444.4480786,136,81.5292739868164
1576330515.6083062,138,81.78447723388672
1576330589.4683464,140,81.40167236328125
1576330660.369677,142,81.65687561035156
1576330721.5027862,144,81.78447723388672
1576330777.8611934,146,81.78447723388672
1576330835.4456286,148,81.65687561035156
1576330891.9271038,150,81.5292739868164
1576330948.7131164,152,81.65687561035156
1576331004.6873493,154,81.91207885742188
1576331062.6169875,156,81.5292739868164
1576331118.2019532,158,81.65687561035156
1576331174.9571404,160,81.5292739868164
1576331230.9448912,162,81.65687561035156
1576331287.519249,164,81.78447723388672
1576331343.38083,166,81.27407836914062
1576331399.7938156,168,81.91207885742188
1576331456.2658346,170,81.78447723388672
1576331516.5799403,172,81.5292739868164
